time,x_cg,z_cg,theta_deg,vx,vz,omega,thrust,vane_angle_deg,target_x,target_z,theta_target_deg,omega_target,ax_target,thrust_cmd,vane_angle_cmd_deg,thrust_force_x,thrust_force_z,vane_force_x,vane_force_z,drag_force_x,drag_force_z,total_force_x,total_force_z,vane_moment,damping_moment,total_moment,x_ddot,z_ddot,theta_ddot,desired_moment,rate_error,rate_p,rate_i,rate_d,rate_ff,mixer_unattainable_moment,motor_saturated,servo_angle_saturated,servo_rate_saturated,mixer_saturated
3.68,0.000904448771397185,1.0002215496746145,-1.9247525746510765,0.27485294371325664,0.00028128422792692947,-0.1281529337345928,14.713363764183834,-0.07426705710078034,0.0,1.0,-1.7694843042815238,0.018969597792777293,-0.30306179710170006,14.71962317107255,-0.09641422986219361,-0.4941770379856115,14.705062472234712,-0.014295578010854685,-0.0004804159391390071,-0.027485294371325665,-2.8128422792692948e-05,-0.5359579103677918,-0.01044607212721964,0.003575912035227961,0.005126117349383712,0.008702029384611672,-0.35730527357852787,-0.006964048084813094,0.26775475029574375,0.004642284458149489,0.1471225315273701,0.005149288603457954,-0.0020072640502043714,0.0015002599048959066,0.0,0.0,0,0,0,0
3.685,0.002269780858124005,1.000222781994552,-1.961082155398723,0.273066417345364,0.00024646398750286403,-0.12681415998311407,14.713754977114379,-0.077035453695957,0.0,1.0,-1.764390858851988,0.02403037514329931,-0.3021888837663997,14.720137736839806,-0.09903580303889749,-0.5035143763083982,14.705137156769702,-0.014828538709483483,-0.0005077397334191658,-0.027306641734536403,-2.4646398750286406e-05,-0.5456495567524182,-0.010395229362466687,0.0037093072120641907,0.005072566399324563,0.008781873611388753,-0.3637663711682788,-0.006930152908311125,0.27021149573503855,0.004768638345593734,0.15084453512641338,0.005279558729424469,-0.001999721823448051,0.0014888014396173155,0.0,0.0,0,0,0,0
3.69,0.003626018785571618,1.0002238410606668,-1.9970246866893309,0.2712475854895226,0.0002118132229613084,-0.12546310250443887,14.714153899597218,-0.07978549736382456,0.0,1.0,-1.759047579322537,0.029074388475458957,-0.3012731590669322,14.72065531824207,-0.10163656847316047,-0.51275293877372,14.70521708118622,-0.015357977524298629,-0.0005355138972603066,-0.02712475854895226,-2.118132229613084e-05,-0.5552356748469709,-0.01033961403333629,0.003841827761390247,0.005018524100177555,0.008860351861567802,-0.3701571165646473,-0.0068930760222241936,0.2726262111251631,0.004893999576791147,0.15453749097989783,0.005408812184296424,-0.001991994948899056,0.001477182341393779,0.0,0.0,0,0,0,0
3.6950000000000003,0.004973002785105115,1.000224727799881,-2.032576709697886,0.26939679990669935,0.00017734784285018744,-0.12409997144881306,14.714560238262521,-0.08251688125249156,0.0,1.0,-1.7534559734854287,0.034101031002484294,-0.30031488212545343,14.721175593052157,-0.10421624806421319,-0.521891836481915,14.705302170185757,-0.015883835815718693,-0.0005637180486538707,-0.026939679990669936,-1.7734784285018744e-05,-0.5647153522883036,-0.010279282647181255,0.003973458964327287,0.004963998857952522,0.00893745782227981,-0.37647690152553576,-0.006852855098120837,0.27499870222399414,0.005018354775578732,0.15820100245129737,0.005537035085795408,-0.0019840848987764913,0.0014654045885598155,0.0,0.0,0,0,0,0
3.7,0.006310574862100474,1.0002254432177178,-2.0677348260812156,0.26751441539907167,0.00014308356735958326,-0.12272497793769309,14.714973697936873,-0.08522930210395675,0.0,1.0,-1.7476175767988158,0.03910969994683677,-0.2993143168286593,14.721698239810234,-0.10677456752584301,-0.5309301950990999,14.705392346309772,-0.016406055613852107,-0.0005923317176950415,-0.02675144153990717,-1.4308356735958327e-05,-0.5740876922528592,-0.010214293764658398,0.004104186259697193,0.004908999117507724,0.009013185377204917,-0.3827251281685728,-0.006809529176438932,0.27732878083707435,0.005141690734369285,0.16183467788452988,0.005664213725958546,-0.0019759931648822646,0.0014534701732930033,0.0,0.0,0,0,0,0
3.705,0.007638578810891618,1.0002259883973252,-2.1024956982475587,0.2656007897582288,0.0001090359214773886,-0.12133833403350772,14.715393981803958,-0.08792246028169255,0.0,1.0,-1.7415339521317823,0.044099796604276875,-0.298271731782765,14.722222937983652,-0.10931125640666375,-0.5398671549379198,14.705487529991359,-0.01692457962348745,-0.0006213343577503158,-0.02656007897582288,-1.0903592147738861e-05,-0.5833518135372302,-0.010144707958539624,0.004233995245449973,0.0048535333613403085,0.009087528606790282,-0.3889012090248201,-0.006763138639026416,0.27961626482431634,0.0052639944152739725,0.1654381306377846,0.005790334572322461,-0.0019677212583503753,0.0014413811013018862,0.0,0.0,0,0,0,0
3.71,0.008956860229457141,1.0002263644984666,-2.1368560496174602,0.26365628371310473,7.522022828225652e-05,-0.11994025270938613,14.71582079156519,-0.09059605979731396,0.0,1.0,-1.7352066895065674,0.04907072640724275,-0.29718740026798096,14.722749368125534,-0.11182604811004669,-0.548701871037097,14.705587639607698,-0.01743935122893751,-0.0006507053565964388,-0.026365628371310474,-7.522022828225652e-06,-0.592506850637345,-0.010070587771726706,0.0043628716800645445,0.004797610108375446,0.00916048178843999,-0.39500456709156334,-0.006713725181151137,0.2818609781058458,0.005385252951225182,0.16901097911662888,0.005915384269082011,-0.001959270709394544,0.0014291393915377149,0.0,0.0,0,0,0,0
3.715,0.010265266533845376,1.0002265727564785,-2.17081266487599,0.2616812608776469,4.165160237650083e-05,-0.1185309478188569,14.71625382760021,-0.09324980833640555,0.0,1.0,-1.7286374058379776,0.054021898987504535,-0.29606160019248795,14.723277212031865,-0.1143186799129269,-0.5574335132397567,14.70569259153322,-0.01795031449875112,-0.0006804240475255397,-0.026168126087764695,-4.165160237650083e-06,-0.6015519538262724,-0.00999199767454289,0.004490801483926099,0.004741237912754276,0.009232039396680375,-0.4010346358841816,-0.006661331783028593,0.28406275066708847,0.005505453647061446,0.17255284680636143,0.00603934963822265,-0.0019506430670542258,0.0014167470758930211,0.0,-8.673617379884035e-19,0,0,0,0
3.72,0.011563646972336507,1.0002266144811958,-2.204362390216267,0.25967608769822603,8.344943461357867e-06,-0.11711063406552145,14.716692789127189,-0.09588341728347072,0.0,1.0,-1.721827744670017,0.05895272823808195,-0.2948946140459179,14.723806152897216,-0.11678889298368819,-0.5660612662704978,14.705802300193499,-0.018457414190285897,-0.0007104697204106175,-0.025967608769822605,-8.344943461357867e-07,-0.6104862892306063,-0.009909004021257117,0.004617770740677986,0.0046844253626208586,0.009302196103298844,-0.40699085948707087,-0.0066060026808380775,0.28622141856304134,0.00562458398058387,0.17606336230360342,0.00616221768062612,-0.0019418398989390457,0.0014042061988967958,0.0,0.0,0,0,0,0
3.725,0.01285185263934046,1.000226491055846,-2.237502133574296,0.2576411334007907,-2.4685069942832523e-05,-0.11567952697270625,14.717137374362816,-0.0984966017459979,0.0,1.0,-1.7147793759097307,0.06386263237445622,-0.29368672885234215,14.724335875468837,-0.11923643239952003,-0.5745843298111866,14.705916678119806,-0.018960595754140976,-0.0007408216327257753,-0.02576411334007907,2.4685069942832524e-06,-0.6193090389054067,-0.009821675005924653,0.004743765698547564,0.00462718107890825,0.009370946777455813,-0.41287269260360443,-0.006547783337283102,0.28833682392171733,0.00574263160360262,0.17954215934716247,0.006283975577150687,-0.0019328627909716875,0.0013915188174236203,0.0,0.0,0,0,0,0
3.73,0.014129736489029323,1.0002262039359129,-2.270228864855102,0.2555767699377727,-5.7423986629248037e-05,-0.11423784285309767,14.717587280681942,-0.10108908057768817,0.0,1.0,-1.7074939955582904,0.06875103399506388,-0.2924382361227734,14.724866066199203,-0.12166104716289196,-0.5830019185754404,14.706035636004295,-0.019459805338458033,-0.0007714590205160249,-0.02555767699377727,5.742398662924804e-06,-0.6280194009076757,-0.00973008061755852,0.004868772771647744,0.004569513714123907,0.009438286485771651,-0.41867960060511716,-0.0064867204117056805,0.29040881494682,0.0058595843429560136,0.18298887684816156,0.006404610689685656,-0.0019237133471292794,0.0013786870003996367,0.0,0.0,0,0,0,0
3.735,0.015397153348703058,1.0002257546479694,-2.3025396161501623,0.25348337193474707,-8.985758868777644e-05,-0.11278579877836357,14.71804220477677,-0.10366057640083864,0.0,1.0,-1.6999733254393259,0.07361736014103526,-0.2911494318071843,14.725396413396833,-0.12406249021691236,-0.5913132623817764,14.706159082755825,-0.019954989793089652,-0.0008023611093111966,-0.025348337193474707,8.985758868777645e-06,-0.6366165893683408,-0.009634292594617773,0.004992778541253653,0.004511431951134543,0.009504210492388195,-0.42441105957889386,-0.006422861729745182,0.29243724591963677,0.005975430201490565,0.18640315891939885,0.00652411056217896,-0.0019143931891833093,0.0013657128284949138,0.0,0.0,0,0,0,0
3.74,0.01665395993188732,1.0002251447884827,-2.3344314819461314,0.2513613166368526,-0.00012197189733650235,-0.1113236125487654,14.718501842815524,-0.10621081562784787,0.0,1.0,-1.6922191129245234,0.07846104235521789,-0.28982061624604777,14.725926607375388,-0.12644051846026746,-0.5995176062253941,14.706286925556354,-0.020446096673628275,-0.0008335071249783119,-0.025136131663685266,1.2197189733650236e-05,-0.6450998345627076,-0.009534384378890995,0.005115769757052347,0.004452944501950616,0.009568714259002964,-0.4300665563751384,-0.006356256252593996,0.29442197720009117,0.006090157359035075,0.18978465490398327,0.006642462921639415,-0.0019049039564381102,0.0013525983938337705,0.0,0.0,0,0,0,0
3.745,0.017900014851162206,1.0002243760225897,-2.3659016193248643,0.24921098385497695,-0.00015375317859947233,-0.10985150266276494,14.718965890600515,-0.10873952848190031,0.0,1.0,-1.6842331306565081,0.08328151674049433,-0.2884520941214044,14.726456340600926,-0.12879489276149528,-0.6076142103485633,14.706419069917867,-0.02093307424530665,-0.0008648763045075448,-0.024921098385497695,1.5375317859947233e-05,-0.6534683829793677,-0.009430431068780552,0.005237733338367963,0.004394060106510598,0.00963179344487856,-0.4356455886529118,-0.006286954045853701,0.29636287522703264,0.006203754173356529,0.19313301940325928,0.006759655679114076,-0.0018952473054679472,0.0013393457997104008,0.0,0.0,0,0,0,0
3.75,0.019135178630720766,1.0002234500828455,-2.3969472481547256,0.2470327559117124,-0.00018518794882874085,-0.10836968828662978,14.71943404372554,-0.11124644901684969,0.0,1.0,-1.6760171762690215,0.08807822401731347,-0.2870441744074603,14.726985307837282,-0.13112537797179544,-0.6156023503095878,14.706555419739857,-0.021415871486773364,-0.0008964479067266843,-0.02470327559117124,1.8518794882874086e-05,-0.6617214973875324,-0.009322509371986008,0.005358656375362829,0.004334787531465191,0.00969344390682802,-0.4411476649250216,-0.006215006247990672,0.2982598125177852,0.006316209181058859,0.19644791230394326,0.006875676930638014,-0.0018854249098527501,0.0013259571602735943,0.0,0.0,0,0,0,0
3.755,0.020359313718656204,1.0002223687679452,-2.427565651273196,0.24482701758708728,-0.00021626298006869422,-0.10687838922404086,14.719905997732525,-0.1137313151362179,0.0,1.0,-1.667573072104414,0.0928506095805317,-0.28559717032072096,14.7275132062895,-0.1334317429379348,-0.6234813170503122,14.70669587736726,-0.02189443809372729,-0.0009282012229382776,-0.02448270175870873,2.1626298006869425e-05,-0.6698584569027481,-0.0092106975576722,0.005478526130210117,0.004275135568961634,0.009753661699171752,-0.4465723046018321,-0.006140465038448134,0.30011266766682315,0.006427511098499241,0.19972899880457257,0.006990514958160041,-0.0018754384599125216,0.0013124346002517217,0.0,8.673617379884035e-19,0,0,0,0
3.7600000000000002,0.021572284498976593,1.0002211339414189,-2.457754174660773,0.2425941560640781,-0.0002469653052609349,-0.10537782588570674,14.720381448267336,-0.11619386861143251,0.0,1.0,-1.6589026649284786,0.09759812355549258,-0.2841113992696672,14.728039735745238,-0.13571376051381095,-0.6312504169621445,14.70684034364888,-0.022368724482434255,-0.0009601155874753045,-0.024259415606407812,2.469653052609349e-05,-0.6778785570509864,-0.00909507540806883,0.0055973300382434945,0.00421511303542827,0.009812443073671764,-0.45191903803399097,-0.00606338360537922,0.30192132534374655,0.006537648822652215,0.20297594944119932,0.0071041582304419764,-0.0018652896624404617,0.0012987802546506999,0.0,0.0,0,0,0,0
3.765,0.022773957303346134,1.0002197475303025,-2.48751022760617,0.24033456087390814,-0.000277282223287831,-0.10386821925898801,14.720860091234705,-0.1186338550992298,0.0,1.0,-1.6500078256426296,0.10232022085337267,-0.2825871828039759,14.728564598714108,-0.13797120757152878,-0.638908971950561,14.706988717996207,-0.02283868179311173,-0.0009921703881697892,-0.024033456087390815,2.77282223287831e-05,-0.6857811098310636,-0.008975724169633202,0.005715055709079823,0.004154728770359521,0.009869784479439344,-0.4571874065540424,-0.005983816113088802,0.30368567629044135,0.0066466114319623255,0.20618844011236068,0.0072165954039326245,-0.0018549802404348437,0.0012849962684645445,0.0,0.0,0,0,0,0
3.77,0.023964200422551825,1.0002182115237832,-2.516831282862817,0.23804862384113792,-0.000307201303853275,-0.1023497908775358,14.721341622952167,-0.12105102415826716,0.0,1.0,-1.64089044899346,0.10701636122579394,-0.2810248465632932,14.729087500564873,-0.14020386501177626,-0.6464563194980631,14.707140898442665,-0.02330426189318958,-0.0010243450767297366,-0.023804862384113792,3.0720130385327505e-05,-0.6935654437753666,-0.008852726503678602,0.0058316909277165725,0.004093991635101432,0.009925682562818006,-0.462376962516911,-0.0059018176691190685,0.30540561731747706,0.006754388187174498,0.20936615210332976,0.007327815323616542,-0.0018445119328296773,0.0012710847963876338,0.0,-8.673617379884035e-19,0,0,0,0
3.775,0.02514288411769459,1.0002165279718223,-2.545714876796667,0.23573673902855338,-0.0003367103921988703,-0.10082276279094841,14.721825740302961,-0.1234451292649558,0.0,1.0,-1.631552453279691,0.11168600931867445,-0.2794247202255644,14.729608149660416,-0.14241151777325445,-0.6538918127255553,14.707296781703201,-0.023765417380448732,-0.0010566191790196135,-0.02357367390285534,3.367103921988703e-05,-0.7012309040088593,-0.008726166436598102,0.0059472236556039676,0.004032910511637937,0.009980134167241904,-0.46748726933923956,-0.0058174442910654016,0.3070810512997509,0.006860968532129853,0.21250877210962288,0.007437807023836802,-0.0018338864942241961,0.001257048002517247,0.0,0.0,0,0,0,0
3.7800000000000002,0.026309880631103878,1.000214698983754,-2.574158609525319,0.23339930268185718,-0.00036579761365419734,-0.09928735753444966,14.722312140887801,-0.1258159278284931,0.0,1.0,-1.6219957800565385,0.11632863472534849,-0.277787137454926,14.730126257490507,-0.14459395484168905,-0.6612148204521097,14.707456263234198,-0.024222101586033284,-0.0010889723052393975,-0.02333993026818572,3.6579761365419736e-05,-0.7087768523063287,-0.008596129309676879,0.006061642031690415,0.003971494301377987,0.0100331363330684,-0.47251790153755246,-0.0057307528731179195,0.3087118871713354,0.006966342094551843,0.21561599225979816,0.007546559729092937,-0.0018231056946112062,0.001242888060070113,0.0,0.0,0,0,0,0
3.785,0.027465064196974726,1.000212726726864,-2.60216014504846,0.23103671317416943,-0.00039445137801978695,-0.09774379809859299,14.72280052317547,-0.1281631812051426,0.0,1.0,-1.6122223938375195,0.1209437120389345,-0.27611243584916617,14.73064153880218,-0.14675096925798004,-0.6684247272530898,14.707619237293727,-0.024674268577345056,-0.0011213841599978845,-0.023103671317416946,3.9445137801978696e-05,-0.7162026671478517,-0.008462701728468287,0.006174934373443028,0.00390975192394372,0.010084686297386748,-0.4774684447652345,-0.005641801152312192,0.3102980399195922,0.007070498686800865,0.2186875101375275,0.007654062854813463,-0.0018121713191043298,0.0012286071510917318,0.0,0.0,0,0,0,0
3.79,0.028608311051726443,1.0002106134249449,-2.629717211369637,0.22864937095034327,-0.0004226603837813479,-0.09619230789899502,14.72329058665214,-0.13048665471174728,0.0,1.0,-1.602234281793716,0.1255307209039569,-0.27440095688675875,14.73115371172781,-0.14888235812574083,-0.6755209335165987,14.707785597002031,-0.025121873160817335,-0.0011538345522755017,-0.02286493709503433,4.2266038378134795e-05,-0.7235077437724504,-0.008325971511865272,0.006287089177842056,0.003847692315959801,0.010134781493801858,-0.4823384958483003,-0.005550647674576848,0.3118394305785187,0.007173428306608906,0.22172302880295192,0.007760306008103318,-0.0018010851676641822,0.00121420746616977,0.0,-8.673617379884035e-19,0,0,0,0
3.795,0.02973949944408195,1.0002083613568342,-2.656827600609366,0.22623767847110177,-0.00045041362215423214,-0.09463311074610242,14.72378203196937,-0.1327861176384965,0.0,1.0,-1.592033453450532,0.13008914606720623,-0.27265304587347755,14.73166249791069,-0.15098792261804564,-0.6825028554982182,14.707955234402261,-0.025564870884571194,-0.001186303405272242,-0.022623767847110177,4.5041362215423214e-05,-0.7306914942298995,-0.008186027640796203,0.006398095122349681,0.003785324429844097,0.010183419552193778,-0.487127662819933,-0.005457351760530802,0.313335986221347,0.007275121137784981,0.22472225681330865,0.007865278988465804,-0.0017898490548235169,0.0011996912041426944,0.0,0.0,0,0,0,0
3.8000000000000003,0.03085850964486696,1.0002059728549295,-2.6834891691095937,0.2238020401570021,-0.00047770038095688616,-0.09306643081499569,14.724274561090702,-0.1350613432609401,0.0,1.0,-1.5816219403819571,0.1346184774278596,-0.2708690518885959,14.73216762262819,-0.15306746798372514,-0.6893699253740123,14.708128040521425,-0.026003218040952902,-0.001218770766136217,-0.022380204015700213,4.7770038095688616e-05,-0.7377533474306655,-0.008042960206616274,0.006507941065852388,0.0037226572325998277,0.010230598298452217,-0.49183556495377695,-0.005361973471077516,0.3147876399523759,0.0073755675509072135,0.22768490824285528,0.007968971788499936,-0.001778464809411374,0.0011850605718186525,0.0,0.0,0,0,0,0
3.805,0.03196522395652813,1.0002034503036878,-2.7096998375295174,0.22134286233223324,-0.0005045102483122737,-0.0914924926152338,14.724767877436795,-0.13731210885128822,0.0,1.0,-1.571001795902373,0.13911821008683622,-0.2690493277306791,14.732668814912321,-0.15512080355281713,-0.6961215912917563,14.708303905431514,-0.02643687166895904,-0.0012512168155687697,-0.022134286233223326,5.0451024831227374e-05,-0.7446927491939387,-0.007896860359223018,0.006616616049578191,0.0036596997046093524,0.010276315754187543,-0.4964618327959591,-0.005264573572815345,0.31619433089807825,0.007474758103982074,0.23061070270207001,0.008071374594572451,-0.0017669342742762705,0.0011703177836858926,0.0,0.0,0,0,0,0
3.81,0.03305952672236939,1.000200796138107,-2.7354575909327803,0.21886055316825345,-0.0005308331161763505,-0.08991152096074341,14.725261686029015,-0.13953819568897935,0.0,1.0,-1.5601750947559208,0.14358784439540706,-0.2671942298629743,14.733165807667767,-0.15714774274156137,-0.7027573174203652,14.708482718310757,-0.026865789556545713,-0.0012836218773017315,-0.021886055316825345,5.308331161763506e-05,-0.7515091622937362,-0.007747820254927979,0.006724109297987394,0.0035964608384297363,0.01032057013641713,-0.5010061081958241,-0.005165213503285319,0.31755600419745017,0.007572683543088982,0.23349936535615046,0.008172477787465268,-0.001755259306008463,0.001155465061632177,0.0,0.0,0,0,0,0
3.815,0.034141304335505766,1.0001980128421886,-2.7607604788660547,0.21635552262727434,-0.0005566591836927772,-0.08832374093975616,14.725755693631436,-0.14173938907055209,0.0,1.0,-1.549143932803467,0.14802688600303648,-0.2653041183584064,14.733658337787235,-0.15914810305659738,-0.7092765839974857,14.708664367505008,-0.027289930242827977,-0.0013159664274429309,-0.021635552262727436,5.566591836927772e-05,-0.7582020665030411,-0.00759593300406511,0.006830410219638047,0.0035329496375902463,0.010363359857228293,-0.5054680443353607,-0.005063955336043407,0.31887261099163977,0.00766933480299329,0.23635062694279263,0.008272271942997744,-0.0017434417746613235,0.0011405046346568692,0.0,8.673617379884035e-19,0,0,0,0
3.8200000000000003,0.03521044524753376,1.0001951029473868,-2.7856066154290255,0.21382818240559753,-0.0005819789603729942,-0.08672937788479797,14.726249608891173,-0.14391547831880777,0.0,1.0,-1.537910426707191,0.15243484590446243,-0.2633793568441843,14.73414614626418,-0.1611217060986195,-0.7156788873752227,14.708848740589211,-0.027709253020166445,-0.0013482311036857435,-0.021382818240559754,5.819789603729942e-05,-0.7647709586359489,-0.007441292618437217,0.006935508408024916,0.003469175115391919,0.010404683523416836,-0.5098473057572993,-0.0049608617456248115,0.3201441084128257,0.007764703007739358,0.2391642237892604,0.008370747832624115,-0.0017314835634718603,0.0011254387385871035,0.0,0.0,0,0,0,0
3.825,0.03626683997691781,1.0001920690310413,-2.8099941793357956,0.21127894587681104,-0.0006067832691011182,-0.08512865734273384,14.726743142476986,-0.14606625679128424,0.0,1.0,-1.5264767136128239,0.15681124048603667,-0.2614203124460264,14.734628978302725,-0.16306837756564327,-0.7219637400639672,14.709035724428905,-0.02812371793614451,-0.0013803967143788622,-0.021127894587681106,6.067832691011182e-05,-0.771215352587793,-0.007283993958564973,0.007039393642392451,0.0034051462937093537,0.010444539936101805,-0.5141435683918619,-0.004855995972376649,0.3213704595723632,0.007858779471230596,0.2419398978287705,0.00846789642400697,-0.0017193865685804217,0.0011102696158040493,0.0,0.0,0,0,0,0
3.83,0.03731038111709207,1.0001889137147966,-2.833921413967724,0.20870822803485173,-0.0006310632489630014,-0.08352180504487203,14.727236007216094,-0.14819152188807913,0.0,1.0,-1.5148449508295758,0.1611555915712568,-0.2594273557320106,14.73510658342488,-0.16498794725510096,-0.7281306707742945,14.709225205241777,-0.028533285795442793,-0.0014124442474527275,-0.020870822803485175,6.310632489630015e-05,-0.7775347793732225,-0.007124132680779449,0.007142055888523012,0.003340872201794881,0.010482928090317893,-0.5183565195821483,-0.0047494217871863,0.32255163354824284,0.007951555697758224,0.24467739661612883,0.00856370888156451,-0.0017071526987496152,0.001094999514943329,0.0,0.0,0,0,0,0
3.835,0.03834096334427677,1.000185639663007,-2.8573866274177178,0.206116445436941,-0.000654810357898933,-0.08190904687713081,14.727727918229142,-0.15029107505895684,0.0,1.0,-1.5030173155077784,0.16546742646558954,-0.25740086065605655,14.735578715574912,-0.1668802490662425,-0.7341792244569026,14.709417068659178,-0.028937918161597624,-0.0014443548791981929,-0.020611644543694102,6.54810357898933e-05,-0.7837287871621944,-0.006961805184229242,0.00724348529949665,0.0032763618750852323,0.010519847174581883,-0.5224858581081296,-0.004641203456152828,0.32368760537175023,0.008043023382549336,0.24737647334272034,0.008658176566995213,-0.0016947838750824792,0.0010796306906366016,0.0,0.0,0,0,0,0
3.84,0.03935848342500877,1.0001822495811312,-2.8803881925259995,0.20350401614640035,-0.0006780163751796971,-0.08029060885027206,14.728218593063254,-0.15236472180986754,0.0,1.0,-1.4909960043142771,0.1697462780004826,-0.2553412045010474,14.736045133220847,-0.168745121001108,-0.7401089623405592,14.709611199787616,-0.02933757735866759,-0.0014761099828949152,-0.020350401614640037,6.780163751796971e-05,-0.7897969413138669,-0.006797108557759604,0.007343672216428097,0.0032116243540108824,0.01055529657043898,-0.5265312942092446,-0.004531405705173069,0.3247783560135071,0.008133174412250196,0.25003688685075465,0.008751291039776413,-0.0016822820307399414,0.0010641654032137239,0.0,0.0,0,0,0,0
3.845,0.04036284022338554,1.0001787462141127,-2.9029245469073617,0.20087135967535413,-0.0007006734037055624,-0.07866671707020452,14.728707751823103,-0.1544122717087726,0.0,1.0,-1.4787832331056108,0.1739916845766274,-0.253248767821598,14.736505599453107,-0.17058240516548828,-0.7459194619680257,14.709807483270177,-0.02973222647278709,-0.001507691137284852,-0.020087135967535415,7.006734037055625e-05,-0.7957388244083482,-0.0066301405267364544,0.007442607169175282,0.0031466686828081807,0.010589275851983462,-0.5304925496055655,-0.00442009368449097,0.3258238723687219,0.008222000865412417,0.2526584016468319,0.008843044057639117,-0.0016696491106575999,0.0010486059184309005,0.0,0.0,0,0,0,0
3.85,0.04135393470802218,1.000175132344752,-2.924994192969941,0.1982188969273263,-0.0007227738721280173,-0.07703759770836091,14.729195117299978,-0.15643353839086208,0.0,1.0,-1.4663812365990072,0.17820319020644781,-0.25112393438647673,14.736959882080196,-0.17239194776916084,-0.7516103172299322,14.710005803347837,-0.0301218293536228,-0.0015390801348881677,-0.01982188969273263,7.227738721280173e-05,-0.8015540362762876,-0.006460999399838377,0.007540280877022998,0.0030815039083344365,0.010621784785357434,-0.5343693575175251,-0.004307332933225585,0.32682414724176717,0.00830949501294719,0.25524078791480875,0.008933427577018307,-0.0016568870712618594,0.001032954507190742,0.0,0.0,0,0,0,0
3.855,0.04233166995872087,1.000171410792068,-2.946595697925522,0.19554705013973867,-0.0007443105367941452,-0.07540347697215208,14.729680415098741,-0.15842833956314942,0.0,1.0,-1.4537922680412378,0.18238034455581476,-0.24896709112068924,14.737407753721394,-0.1741735991256012,-0.7571811383965684,14.710206043920659,-0.030506350615729424,-0.001570258990157993,-0.01955470501397387,7.443105367941453e-05,-0.8072421940262716,-0.006289784015820164,0.007636684249340429,0.003016139078886083,0.010652823328226512,-0.5381614626841811,-0.004193189343880109,0.3277791793300465,0.008395649318556624,0.25778382152796686,0.009022433753478842,-0.001643997880185461,0.001017213445263243,0.0,0.0,0,0,0,0
3.86,0.04329595117285246,1.0001675844096505,-2.967727693791406,0.19285624282631775,-0.0007652764835135458,-0.07376458107550185,14.730163373762657,-0.16039649700845587,0.0,1.0,-1.4410185988753677,0.18652270298499296,-0.2467786280472315,14.737848991896495,-0.17592721365126185,-0.7626315521475664,14.710408088608823,-0.030885755639806334,-0.0016012099474708404,-0.019285624282631777,7.652764835135459e-05,-0.8128029320700045,-0.006116593690295891,0.007731808386212553,0.0029505832430200742,0.010682391629232627,-0.541868621380003,-0.004077729126863927,0.32868897320715773,0.008480456439146076,0.26028728406049484,0.009110054942117321,-0.0016309835159824364,0.0010013850130111911,0.0,0.0,0,0,0,0
3.865,0.04424668567144955,1.0001636560840048,-2.9883888773838585,0.19014689971941773,-0.0007856651291478654,-0.07212113620946606,14.730643724896023,-0.16233783658880663,0.0,1.0,-1.4280625184054323,0.19062982658879823,-0.24455893822851915,14.738283379112465,-0.17765264986415957,-0.7679612015994418,14.710611820813455,-0.031260010573858805,-0.001631915488949689,-0.019014689971941775,7.856651291478655e-05,-0.8182359021452424,-0.005941528162580571,0.007825644579046023,0.0028848454483786424,0.010710490027424665,-0.5454906014301616,-0.003961018775053714,0.3295535393053743,0.008563909225204497,0.26275096279826426,0.00919628369793925,-0.0016178459678425233,0.0009854714951077702,0.0,0.0,0,0,0,0
3.87,0.045183782905010884,1.0001596287328898,-3.0085780103031667,0.18741944671226693,-0.000805470223023134,-0.07047336851293919,14.73112120328455,-0.16425218824822574,0.0,1.0,-1.4149263334590898,0.19470128223600547,-0.24230841770750233,14.73871070294705,-0.17934977038235117,-0.7731697463309704,14.710817123777257,-0.03162908233426044,-0.0016623583421165097,-0.018741944671226692,8.054702230231341e-05,-0.8235407733364575,-0.005764687542556657,0.007918184311148256,0.0028189347405175673,0.010737119051665824,-0.549027182224305,-0.0038431250283711047,0.33037289389741,0.008646000721180137,0.26517465074894464,0.009281112776213064,-0.001604587235305076,0.0009694751802721502,0.0,0.0,0,0,0,0
3.875,0.046107154459016614,1.000155505303649,-3.0282939189103284,0.1846743108011454,-0.0008246858481649895,-0.06882150404345214,14.731595547013455,-0.1661393860149914,0.0,1.0,-1.4016123680482855,0.1987366426079329,-0.24002746544847325,14.739130756129267,-0.18101844192128078,-0.778256862406367,14.711023880644884,-0.03199293860672794,-0.0016925214873718317,-0.018467431080114543,8.246858481649896e-05,-0.8287172320932095,-0.005586172257671916,0.008009419258282238,0.0027528601617380854,0.010762279420020324,-0.5524781547288063,-0.003724114838447944,0.33114705907754843,0.008726724165802112,0.267558146651385,0.009364535132798476,-0.0015912093279725067,0.0009533983609761432,0.0,0.0,0,0,0,0
