time,x,z,theta_deg,vx,vz,omega,cg_x,cg_z,target_x,target_z,ax_cmd,throttle,thrust,theta_control_term,omega_control_term,position_control_term,velocity_control_term,theta_ddot,ax_saturated
4.65,-0.0014575746165515417,1.0,0.03000785285411976,0.0002725995362529151,0.0,-0.0016100649184113396,-0.001326640664097797,1.2499999657125977,0.0,1.0,0.004516928128833253,0.39999999999999997,14.715,0.014664603345234289,-0.008050324592056698,-0.0029151492331030834,0.0008177986087587454,0.0030472058612304362,0
4.66,-0.0014543969283761292,1.0,0.02910281281196491,0.00031776881754124766,0.0,-0.0015795928597990352,-0.0013274119575464511,1.2499999677496323,0.0,1.0,0.004368865641366868,0.39999999999999997,14.715,0.01422231734449056,-0.007897964298995176,-0.0029087938567522583,0.000953306452623743,0.0030089582112488226,0
4.67,-0.00145078235363658,1.0,0.028215012830433647,0.00036145747395491636,0.0,-0.001549503277686547,-0.001327671140516487,1.2499999696872566,0.0,1.0,0.00422374775289718,0.39999999999999997,14.715,0.013788456426738326,-0.007747516388432735,-0.00290156470727316,0.001084372421864749,0.002970873195465456,0
4.68,-0.001446745404121741,1.0,0.02734423469845925,0.00040369495148388817,0.0,-0.0015197945457318925,-0.001327433676919358,1.2499999715294219,0.0,1.0,0.004081535271482116,0.39999999999999997,14.715,0.013362913953933396,-0.0075989727286594625,-0.002893490808243482,0.0012110848544516644,0.00293295756602241,0
4.69,-0.0014423003010797539,1.0,0.026490261175487258,0.0004445103041987093,0.0,-0.0014904649700716683,-0.0013267147358913206,1.249999973279953,0.0,1.0,0.003942189222391607,0.39999999999999997,14.715,0.012945583762313329,-0.007452324850358342,-0.0028846006021595078,0.0013335309125961279,0.002895217847302839,0
4.7,-0.0014374609791155276,1.0,0.025652876028857408,0.0004839321964226254,0.0,-0.00146151279159864,-0.0013255291955277886,1.2499999749425503,0.0,1.0,0.0038056708537093325,0.39999999999999997,14.715,0.012536360180665711,-0.0073075639579932,-0.002874921958231055,0.0014517965892678762,0.0028576603399201837,0
4.71,-0.0014322410900659303,1.0,0.02483186406990349,0.0005219889049597187,0.0,-0.0014329361881994381,-0.0013238916466010017,1.2499999765207952,0.0,1.0,0.003671941641719973,0.39999999999999997,14.715,0.012135138047969868,-0.00716468094099719,-0.0028644821801318606,0.001565966714879156,0.002820291124673437,0
4.72,-0.001426654006852161,1.0,0.024027011188793777,0.0005587083213769184,0.0,-0.0014047332769527038,-0.0013218163962603687,1.2499999780181499,0.0,1.0,0.0035409632960860258,0.39999999999999997,14.715,0.011741812730423112,-0.007023666384763519,-0.002853308013704322,0.0016761249641307555,0.002783116066467875,0
4.73,-0.0014207128273087833,1.0,0.023238104388134423,0.0005941179543377787,0.0,-0.0013769021162880252,-0.0013193174717148716,1.2499999794379628,0.0,1.0,0.003412697764818108,0.39999999999999997,14.715,0.011356280137862464,-0.006884510581440126,-0.0028414256546175666,0.0017823538630133361,0.0027461408182010683,0
4.74,-0.0014144303779889237,1.0,0.022464931815358226,0.0006282449319859598,0.0,-0.0013494407081060145,-0.0013164086238969341,1.2499999807834707,0.0,1.0,0.00328710723904274,0.39999999999999997,14.715,0.01097843673959278,-0.006747203540530072,-0.0028288607559778475,0.0018847347959578794,0.0027093708246135263,0
4.75,-0.0014078192179451598,1.0,0.021707282793920653,0.0006611160043763872,0.0,-0.0013223469998598792,-0.0013131033311071843,1.249999982057801,0.0,1.0,0.003164154157571461,0.39999999999999997,14.715,0.010608179579632015,-0.006611734999299396,-0.0028156384358903196,0.0019833480131291616,0.002672811326103888,0
4.76,-0.0014008916424856387,1.0,0.020964947853325127,0.0006927575459521018,0.0,-0.0012956188865988403,-0.0013094148026395569,1.249999983263975,0.0,1.0,0.0030438012112751654,0.39999999999999997,14.715,0.010245406291384339,-0.0064780944329942015,-0.0028017832849712774,0.0020782726378563055,0.0026364673625080756,0
4.7700000000000005,-0.0013936596869049901,1.0,0.020237718757999176,0.0007231955580648535,0.0,-0.0012692542129737595,-0.0013053559823862032,1.249999984404911,0.0,1.0,0.002926011347267469,0.39999999999999997,14.715,0.009890015111751686,-0.0063462710648687975,-0.0027873193738099803,0.0021695866741945607,0.002600343776842245,0
4.78,-0.0013861351301896149,1.0,0.019525388535042838,0.0007524556715375281,0.0,-0.0012432507752053372,-0.0013009395524216996,1.2499999854834267,0.0,1.0,0.002810747772900861,0.39999999999999997,14.715,0.009541904894694192,-0.006216253876026686,-0.0027722702603792298,0.0022573670146125843,0.0025644452190092207,0
4.79,-0.0013783294986969496,1.0,0.018827751500870675,0.0007805631492665367,0.0,-0.001217606323015245,-0.001296177936566058,1.2499999865022413,0.0,1.0,0.0026979739595794088,0.39999999999999997,14.715,0.009200975124249923,-0.006088031615076225,-0.002756658997393899,0.00234168944779961,0.0025287761494680833,0
4.8,-0.0013702540698083262,1.0,0.018144603286768295,0.0008075428888623308,0.0,-0.0011923185615205641,-0.0012910833039260685,1.2499999874639793,0.0,1.0,0.0025876536463916855,0.39999999999999997,14.715,0.008867125927024166,-0.0059615928076028205,-0.0027405081396166524,0.0024226286665869927,0.0024933408428667037,0
4.8100000000000005,-0.0013619198755550638,1.0,0.0174757408633843,0.0008334194253262477,0.0,-0.0011673851530918972,-0.0012856675724145206,1.2499999883711723,0.0,1.0,0.002479750843567564,0.39999999999999997,14.715,0.008540258084158434,-0.0058369257654594855,-0.0027238397511101277,0.0025002582759787433,0.0024581433916371054,0
4.82,-0.0013533377062174446,1.0,0.01682096256417819,0.0008582169337619233,0.0,-0.0011428037191755262,-0.0012799424122468626,1.2499999892262614,0.0,1.0,0.0023742298357625363,0.39999999999999997,14.715,0.008220273042789286,-0.005714018595877631,-0.002706675412434889,0.00257465080128577,0.0024231877095531543,0
4.83,-0.001344518113896249,1.0,0.01618006810784461,0.0008819592321195487,0.0,-0.0011185718420799946,-0.0012739192494148884,1.2499999900316006,0.0,1.0,0.0022710551851730623,0.39999999999999997,14.715,0.007907072927006887,-0.005592859210399973,-0.002689036227792498,0.002645877696358646,0.0023884775352506996,0
4.84,-0.0013354714160565362,1.0,0.0155528586197342,0.0009046697839712794,0.0,-0.0010946870667274875,-0.0012676092691370467,1.249999990789458,0.0,1.0,0.002170191734486519,0.39999999999999997,14.715,0.007600560548323191,-0.005473435333637438,-0.0026709428321130724,0.002714009351913838,0.002354016435709879,0
4.8500000000000005,-0.0013262076990433747,1.0,0.014939136652290852,0.0009263717013161445,0.0,-0.0010711469023703887,-0.0012610234192849947,1.2499999915020192,0.0,1.0,0.0020716046096692226,0.39999999999999997,14.715,0.007300639415659482,-0.005355734511851944,-0.0026524153980867493,0.0027791151039484336,0.002319807809699366,0
4.86,-0.0013167368215692462,1.0,0.01433870620452523,0.0009470877474128368,0.0,-0.0010479488242733951,-0.0012541724137860265,1.2499999921713896,0.0,1.0,0.0019752592225959742,0.39999999999999997,14.715,0.007007213744862932,-0.005239744121366976,-0.0026334736431384924,0.0028412632422385106,0.002285854891182509,0
4.87,-0.0013070684181728583,1.0,0.013751372740544016,0.0009668403396387965,0.0,-0.0010250902753615701,-0.0012470667360010344,1.2499999927995962,0.0,1.0,0.0018811212735245155,0.39999999999999997,14.715,0.006720188467761692,-0.00512545137680785,-0.0026141368363457166,0.00290052101891639,0.0022521607526852757,0
4.88,-0.001297211902649118,1.0,0.01317694320715419,0.0009856515523740416,0.0,-0.0010025686678347173,-0.0012397166420776654,1.24999999338859,0.0,1.0,0.001789156753418274,0.39999999999999997,14.715,0.006439469240767971,-0.005012843339173586,-0.002594423805298236,0.002956954657122125,0.002218728308625816,0
4.89,-0.0012871764714500356,1.0,0.01261522605056141,0.0010035431199082244,0.0,-0.0009803813847484592,-0.001232132164278361,1.2499999939402484,0.0,1.0,0.0016993319461207088,0.39999999999999997,14.715,0.006164962453038403,-0.004901906923742296,-0.002574352942900071,0.003010629359724673,0.0021855603186056336,0
4.9,-0.0012769711070563412,1.0,0.012066031232181368,0.0010205364393694315,0.0,-0.0009585257815624029,-0.0012243231142829805,1.2499999944563776,0.0,1.0,0.001611613430384528,0.39999999999999997,14.715,0.005896575234200931,-0.004792628907812015,-0.0025539422141126825,0.0030616093181082948,0.0021526593906622685,0
4.91,-0.0012666045813196085,1.0,0.011529170243582737,0.0010366525736732767,0.0,-0.0009369991876557802,-0.0012162990864657203,1.2499999949387144,0.0,1.0,0.0015259680817590235,0.39999999999999997,14.715,0.005634215461657312,-0.004684995938278902,-0.002533209162639217,0.00310995772101983,0.002120027984483489,0
4.92,-0.0012560854587746998,1.0,0.011004456120580161,0.001051912254490867,0.0,-0.0009157989078109453,-0.0012080694611460653,1.2499999953889278,0.0,1.0,0.0014423630743387221,0.39999999999999997,14.715,0.005377791767470247,-0.0045789945390547265,-0.0025121709175493995,0.0031557367634726012,0.0020876684145828585,0
4.93,-0.0012454220999223572,1.0,0.010491703456495425,0.0010663358852342542,0.0,-0.0008949222236651167,-0.0011996434078135128,1.2499999958086228,0.0,1.0,0.0013607658823764786,0.39999999999999997,14.715,0.005127213544844014,-0.004474611118325584,-0.0024908441998447144,0.0031990076557027627,0.0020555828534368163,0
4.94,-0.001234622664481777,1.0,0.009990728414604825,0.001079943544058019,0.0,-0.0008743663951307486,-0.0011910298883258336,1.2499999961993398,0.0,1.0,0.001281144281764165,0.39999999999999997,14.715,0.004882390954207405,-0.004371831975653743,-0.002469245328963554,0.003239830632174057,0.0020237733345830817,0
4.95,-0.0012236951146130204,1.0,0.009501348739790498,0.0010927549868756607,0.0,-0.0008541286617849178,-0.0011822376600806408,1.249999996562559,0.0,1.0,0.0012034663513839803,0.39999999999999997,14.715,0.004643234928907628,-0.004270643308924589,-0.0024473902292260407,0.003278264960626982,0.001992241755680596,0
4.96,-0.0012126472181091255,1.0,0.009023383769413194,0.0011047896503895004,0.0,-0.0008342062442281118,-0.0011732752791600593,1.2499999968997009,0.0,1.0,0.0011277004743334485,0.39999999999999997,14.715,0.004409657180523757,-0.004171031221140559,-0.002425294436218251,0.0033143689511685014,0.001960989881530819,0
4.97,-0.0012014865515577971,1.0,0.008556654443423848,0.001116066655132835,0.0,-0.0008145963454128036,-0.0011641511034482918,1.2499999972121287,0.0,1.0,0.0010538153390270647,0.39999999999999997,14.715,0.0041815702038081725,-0.004072981727064018,-0.0024029731031155943,0.0033481999653985047,0.0019300193470606075,0
4.98,-0.001190220503472566,1.0,0.008100983313731018,0.0011266048085231055,0.0,-0.0007952961519421976,-0.001154873295721904,1.2499999975011498,0.0,1.0,0.0009817799401775533,0.39999999999999997,14.715,0.003958887281264357,-0.003976480759710988,-0.002380441006945132,0.0033798144255693164,0.0018993316602665877,0
4.99,-0.0011788562773933171,1.0,0.007656194552841072,0.001136422607924881,0.0,-0.0007763028353395317,-0.001145449826712651,1.249999997768018,0.0,1.0,0.0009115635796596378,0.39999999999999997,14.715,0.0037415224873692875,-0.003881514176697658,-0.0023577125547866343,0.003409267823774643,0.001868928205121136,0
5.0,-0.0011674008949561024,1.0,0.007222113961787769,0.0011455382437214774,0.0,-0.0007576135532883203,-0.0011358884781426878,1.2499999980139351,0.0,1.0,0.0008431358672591838,0.39999999999999997,14.715,0.003529390692448558,-0.0037880677664416016,-0.0023348017899122047,0.003436614731164432,0.0018388102444400803,0
5.01,-0.0011558611989321618,1.0,0.006798568977367647,0.0011539696023940692,0.0,-0.0007392254508439195,-0.0011261968457320197,1.2499999982400523,0.0,1.0,0.0007764667213105473,0.39999999999999997,14.715,0.0033224075662122605,-0.0036961272542195976,-0.0023117223978643235,0.003461908807182208,0.001808978922712131,0
5.0200000000000005,-0.00114424385623609,1.0,0.006385388678697479,0.0011617342696071747,0.0,-0.0007211356616167983,-0.0011163823421780539,1.2499999984474721,0.0,1.0,0.0007115263692249098,0.39999999999999997,14.715,0.0031204895809595567,-0.0036056783080839912,-0.00228848771247218,0.0034852028088215243,0.0017794352688901968,0
5.03,-0.0011325553609030958,1.0,0.005982403793109724,0.0011688495332994237,0.0,-0.0007033413089278963,-0.0011064522001071346,1.24999999863725,0.0,1.0,0.0006482853479123436,0.39999999999999997,14.715,0.0029235540144597456,-0.0035167065446394816,-0.0022651107218061915,0.003506548599898271,0.0017501801991446637,0
5.04,-0.0011208020370353103,1.0,0.005589446701401805,0.0011753323867785472,0.0,-0.0006858395069364497,-0.0010964134749979445,1.249999998810396,0.0,1.0,0.0005867145041003126,0.39999999999999997,14.715,0.0027315189525175397,-0.0034291975346822483,-0.0022416040740706206,0.003525997160335642,0.0017212145195787726,0
5.05,-0.0011089900417171148,1.0,0.005206351442454737,0.0011811995318195504,0.0,-0.0006686273617406619,-0.0010862730480766794,1.2499999989678763,0.0,1.0,0.0005267849945512666,0.39999999999999997,14.715,0.0025443032912301545,-0.0033431368087033096,-0.0022179800834342296,0.0035435985954586514,0.0016925389289062342,0
5.0600000000000005,-0.0010971253678994642,1.0,0.0048329537172364595,0.001186467381765063,0.0,-0.0006517019724515996,-0.0010760376291839022,1.2499999991106145,0.0,1.0,0.0004684682861819693,0.39999999999999997,14.715,0.0023618267389437066,-0.003258509862257998,-0.0021942507357989283,0.0035594021452951888,0.001664154021091172,0
5.07,-0.0010852138472531954,1.0,0.004469090892205007,0.0011911520646268826,0.0,-0.0006350604322406879,-0.0010657137596130014,1.2499999992394932,0.0,1.0,0.0004117361560871317,0.39999999999999997,14.715,0.0021840098179163143,-0.0031753021612034396,-0.0021704276945063907,0.0035734561938806477,0.0016360602879505874,0
5.08,-0.0010732611529913178,1.0,0.004114602002126408,0.001195269426187754,0.0,-0.0006186998293611821,-0.001055307814920185,1.2499999993553552,0.0,1.0,0.00035656069146989926,0.39999999999999997,14.715,0.002010773865695183,-0.0030934991468059103,-0.0021465223059826356,0.003585808278563262,0.0016082581217194958,0
5.09,-0.0010612728026602933,1.0,0.003769327752322025,0.001198835033102453,0.0,-0.0006026172481439871,-0.0010448260077059526,1.2499999994590059,0.0,1.0,0.00030291428948170385,0.39999999999999997,14.715,0.0018420410362148668,-0.003013086240719935,-0.0021225456053205866,0.003596505099307359,0.00158074781757889,0
5.1000000000000005,-0.0010492541609003205,1.0,0.0034331105203598204,0.00120186417599727,0.0,-0.0005868097699681982,-0.0010342743903680005,1.249999999551213,0.0,1.0,0.0002507696569739484,0.39999999999999997,14.715,0.0016777343006237713,-0.0029340488498409913,-0.002098508321800641,0.0036055925279918095,0.0015535295761467036,0
5.11,-0.0010372104421746504,1.0,0.0031057943572038115,0.0012043718725670094,0.0,-0.0005712744742067312,-0.00102365885782552,1.2499999996327091,0.0,1.0,0.00020009981016395808,0.39999999999999997,14.715,0.0015177774478458866,-0.002856372371033656,-0.002074420884349301,0.0036131156177010284,0.00152660350593194,0
5.12,-0.001025146713467964,1.0,0.00278722498783578,0.001206372870668649,0.0,-0.0005560084391474118,-0.0010129851502148624,1.2499999997041928,0.0,1.0,0.00015087807421757145,0.39999999999999997,14.715,0.0013620950848846113,-0.002780042195737059,-0.002050293426935928,0.003619118612005947,0.001499969625752241,0
5.13,-0.0010130678969538557,1.0,0.0024772498113630904,0.0012078816514108246,0.0,-0.0005410087428898894,-0.0010022588555565497,1.2499999997663291,0.0,1.0,0.000103078082750758,0.39999999999999997,14.715,0.0012106126368754422,-0.002705043714449447,-0.0020261357939077114,0.003623644954232474,0.001473627867114947,0
5.14,-0.0010009787726314723,1.0,0.002175717900626256,0.0012089124322383323,0.0,-0.00052627246421874,-0.0009914854123936271,1.2499999998197522,0.0,1.0,5.6673777252547186e-05,0.39999999999999997,14.715,0.001063256346894195,-0.0026313623210937,-0.0020019575452629446,0.003626737296714997,0.001447578076561998,0
5.15,-0.0009888839809313638,1.0,0.0018824800013196887,0.0012094791700108577,0.0,-0.00051179668345312,-0.0009806701124013477,1.2499999998650648,0.0,1.0,1.1639406431567575e-05,0.39999999999999997,14.715,0.0009199532755273215,-0.0025589834172655996,-0.0019777679618627276,0.003628437510032573,0.0014218200179787863,0
5.16,-0.000976788025290612,1.0,0.0015973885306388611,0.0012095955640751734,0.0,-0.0004975784832733321,-0.0009698181029682043,1.2499999999028404,0.0,1.0,-3.205047451157591e-05,0.39999999999999997,14.715,0.0007806313002107885,-0.0024878924163666606,-0.001953576050581224,0.00362878669222552,0.0013963533748672559,0
5.17,-0.0009646952746973113,1.0,0.0013202975754669079,0.0012092750593300577,0.0,-0.0004836149495246595,-0.0009589343897483222,1.2499999999336244,0.0,1.0,-7.442100468386297e-05,0.39999999999999997,14.715,0.0006452191143438839,-0.0024180747476232976,-0.0019293905493946227,0.0036278251779901733,0.0013711777525833794,0
5.18,-0.0009526099662044791,1.0,0.0010510628901134807,0.001208530849283219,0.0,-0.00046990317199882575,-0.0009480238391852344,1.249999999957935,0.0,1.0,-0.00011549701836921717,0.39999999999999997,14.715,0.0005136462261842127,-0.002349515859994129,-0.0019052199324089583,0.003625592547849657,0.001346292680539368,0
5.19,-0.0009405362074134839,1.0,0.0007895418936184796,0.0012073758790995268,0.0,-0.0004564402451934321,-0.0009370911810070746,1.2499999999762637,0.0,1.0,-0.00015530304596549603,0.39999999999999997,14.715,0.00038584295753005173,-0.0022822012259671605,-0.0018810724148269678,0.0036221276372985804,0.001321697614370706,0
5.2,-0.0009284779789270852,1.0,0.0005355936666330735,0.0012058228486398718,0.0,-0.000443223269049725,-0.0009261410106932252,1.2499999999890772,0.0,1.0,-0.00019386331498705105,0.39999999999999997,14.715,0.00026174044219612867,-0.002216116345248625,-0.0018569559578541703,0.0036174685459196155,0.0012973919380683883,0
5.21,-0.0009164391367721852,1.0,0.0002890789478902291,0.0012038842154900012,0.0,-0.0004302493496690411,-0.0009151777919124691,1.249999999996818,0.0,1.0,-0.00023120175113077552,0.39999999999999997,14.715,0.00014127062428879715,-0.0021512467483452056,-0.0018328782735443703,0.0036116526464700033,0.0012733749660765272,0
5.22,-0.0009044234147923982,1.0,4.986013027676464e-05,0.0012015721979786935,0.0,-0.00041751560000827584,-0.0009042058589326976,1.2499999999999054,0.0,1.0,-0.00026734197940361543,0.39999999999999997,14.715,2.4366256286479926e-05,-0.0020875780000413793,-0.0018088468295847965,0.0036047165939360804,0.001249645945355573,0
5.23,-0.0008924344270105517,1.0,-0.00018219874348124877,0.0011988987781846572,0.0,-0.0004050191405547201,-0.0008932294190022365,1.249999999998736,0.0,1.0,-0.0003023073253095739,0.39999999999999997,14.715,-8.90391030688417e-05,-0.0020250957027736004,-0.0017848688540211034,0.0035966963345539717,0.0012262040574114957,0
5.24,-0.000880475669961236,1.0,-0.0004072319855081126,0.0011958757049315616,0.0,-0.00039275709998060516,-0.0008822525547028587,1.2499999999936853,0.0,1.0,-0.00033612081609422396,0.39999999999999997,14.715,-0.00019901109106341115,-0.0019637854999030257,-0.001760951339922472,0.0035876271147946845,0.0012030484202910584,0
5.25,-0.0008685505249935298,1.0,-0.0006253722678317206,0.0011925144967706194,0.0,-0.0003807266157776946,-0.0008712792262745574,1.2499999999851084,0.0,1.0,-0.0003688051820448404,0.39999999999999997,14.715,-0.0003056145434811656,-0.0019036330788884729,-0.0017371010499870596,0.0035775434903118583,0.00118017809054358,0
5.26,-0.0008566622605440281,1.0,-0.000836750627789133,0.001188826444950171,0.0,-0.0003689248348722588,-0.0008603132739121608,1.2499999999733402,0.0,1.0,-0.0004003828578442352,0.39999999999999997,14.715,-0.0004089134972453981,-0.001844624174361294,-0.0017133245210880562,0.0035664793348505128,0.0011575920651493365,0
5.2700000000000005,-0.0008448140343803108,1.0,-0.0010414964737734565,0.0011848226163717285,0.0,-0.00035734891422076545,-0.0008493584200338749,1.249999999958697,0.0,1.0,-0.00043087598397647565,0.39999999999999997,14.715,-0.0005089711932272124,-0.0017867445711038273,-0.0016896280687606216,0.0035544678491151857,0.0011352892834150011,0
5.28,-0.0008330088958149912,1.0,-0.0012397375913111687,0.0011805138565319636,0.0,-0.00034599602138661546,-0.00083841827152185,1.2499999999414773,0.0,1.0,-0.00046030640818263326,0.39999999999999997,14.715,-0.0006058500792154647,-0.0017299801069330773,-0.0016660177916299824,0.003541541569595891,0.001113268628836271,0
5.29,-0.0008212497878904899,1.0,-0.0014316001494592177,0.0011759107924501373,0.0,-0.00033486333509825277,-0.0008274963219348665,1.2499999999219615,0.0,1.0,-0.000488695686964807,0.39999999999999997,14.715,-0.0006996118130429755,-0.001674316675491264,-0.0016424995757809797,0.0035277323773504118,0.0010915289309280716,0
5.3,-0.000809539549534685,1.0,-0.0016172087075114062,0.0011710238355804891,0.0,-0.00032394804578897207,-0.000816595953693247,1.2499999999004143,0.0,1.0,-0.0005160650871366503,0.39999999999999997,14.715,-0.0007903172658638878,-0.0016197402289448604,-0.00161907909906937,0.0035130715067414674,0.00107006896702256,0
5.3100000000000005,-0.0007978809176875937,1.0,-0.001796686222003763,0.0011658631847091226,0.0,-0.0003132473561187465,-0.0008057204402361047,1.2499999998770837,0.0,1.0,-0.0005424355874186892,0.39999999999999997,14.715,-0.0008780265255771368,-0.0015662367805937324,-0.0015957618353751874,0.003497589554127368,0.0010488874640352359,0
5.32,-0.0007862765293992443,1.0,-0.00197015405400878,0.0011604388288349358,0.0,-0.00030275848147839413,-0.0007948729481510421,1.2499999998522031,0.0,1.0,-0.0005678278800767393,0.39999999999999997,14.715,-0.0009627989003910872,-0.0015137924073919708,-0.0015725530587984886,0.0034813164865048073,0.001027983100199439,0
5.33,-0.0007747289238989026,1.0,-0.0021377319767085768,0.0011547605500341683,0.0,-0.00029247865047639973,-0.0007840565392764214,1.2499999998259912,0.0,1.0,-0.0005922623726017785,0.39999999999999997,14.715,-0.0010446929225244792,-0.0014623932523819987,-0.0015494578477978052,0.003464281650102505,0.0010073545067695716,0
5.34,-0.0007632405446358211,1.0,-0.002299538183237236,0.0011488379263081504,0.0,-0.000282405105408704,-0.0007732741727763321,1.2499999997986526,0.0,1.0,-0.0006157591894296278,0.39999999999999997,14.715,-0.0011237663520389165,-0.00141202552704352,-0.0015264810892716423,0.003446513778924451,0.0009870002696932547,0
5.3500000000000005,-0.0007518137412916826,1.0,-0.0024556892947827248,0.0011426803344138541,0.0,-0.00027253510271177145,-0.0007625287071883861,1.249999999770379,0.0,1.0,-0.0006383381736988726,0.39999999999999997,14.715,-0.0012000761807982123,-0.0013626755135588572,-0.0015036274825833652,0.003428041003241562,0.0009669189312528105,0
5.36,-0.0007404507717649139,1.0,-0.002606300368939005,0.0011362969526768653,0.0,-0.0002628659133992433,-0.0007518229024444742,1.2499999997413493,0.0,1.0,-0.0006600188890454493,0.39999999999999997,14.715,-0.0012736786365500005,-0.0013143295669962166,-0.0014809015435298279,0.0034088908580305957,0.000947108991676323,0
5.37,-0.0007291538041270498,1.0,-0.0027514849082990907,0.0011296967637864108,0.0,-0.0002533948234824801,-0.0007411594218646238,1.2499999997117304,0.0,1.0,-0.000680820621432363,0.39999999999999997,14.715,-0.001344629187125095,-0.0012669741174124007,-0.0014583076082540997,0.0033890902913592323,0.0009275689107185655,0
5.38,-0.000717924918551329,1.0,-0.002891354869280005,0.001122888557572087,0.0,-0.00024411913437529447,-0.000730540834124101,1.2499999996816773,0.0,1.0,-0.0007007623810130464,0.39999999999999997,14.715,-0.0014129825447501774,-0.0012205956718764723,-0.001435849837102658,0.003368665672716261,0.0009082971092121478,0
5.39,-0.0007067661092137094,1.0,-0.0030260206711707396,0.0011158809337619565,0.0,-0.000235036163283173,-0.0007199696151939058,1.249999999651335,0.0,1.0,-0.0007198629040268802,0.39999999999999997,14.715,-0.0014787926704694658,-0.001175180816415865,-0.0014135322184274188,0.0033476428012858698,0.0008892919705891496,0
5.4,-0.0006956792861664926,1.0,-0.003155591205394512,0.0011086823047216877,0.0,-0.0002261432435772815,-0.0007094481502548095,1.2499999996208369,0.0,1.0,-0.0007381406547254344,0.39999999999999997,14.715,-0.0015421127786711046,-0.0011307162178864074,-0.0013913585723329851,0.003326046914165063,0.0008705518423735598,0
5.41,-0.0006846662771847483,1.0,-0.0032801738449767495,0.0011013008981744334,0.0,-0.0002174377251535459,-0.0006989787355850916,1.249999999590307,0.0,1.0,-0.0007556138273280234,0.39999999999999997,14.715,-0.0016029953417140974,-0.0010871886257677295,-0.0013693325543694965,0.0033039026945233,0.0008520750376448356,0
5.42,-0.0006737288295857368,1.0,-0.003399874454210437,0.001093744759901153,0.0,-0.00020891697477709754,-0.0006885635804221353,1.2499999995598603,0.0,1.0,-0.0007723003480051864,0.39999999999999997,14.715,-0.0016614920946516848,-0.0010445848738854877,-0.0013474576591714735,0.0032812342797034592,0.0008338598364728987,0
5.43,-0.0006628686120215257,1.0,-0.003514797398510588,0.0010860217564211013,0.0,-0.00020057837641236856,-0.0006782048087980422,1.249999999529602,0.0,1.0,-0.0007882178768887377,0.39999999999999997,14.715,-0.0017176540400471478,-0.0010028918820618427,-0.0013257372240430515,0.0032580652692633036,0.0008159044873248449,0
5.44,-0.0006520872162450037,1.0,-0.0036250455544497894,0.001078139577652214,0.0,-0.00019241933153912012,-0.0006679044613494341,1.2499999994996296,0.0,1.0,-0.0008033838101070678,0.39999999999999997,14.715,-0.0017715314528781016,-0.0009620966576956006,-0.0013041744324900073,0.0032344187329566417,0.0007982072084437337,0
5.45,-0.0006413861588494922,1.0,-0.0037307203199669157,0.0010701057395511432,0.0,-0.00018443725945468278,-0.0006576644971016093,1.2499999994700315,0.0,1.0,-0.0008178152818443815,0.39999999999999997,14.715,-0.0018231738855254127,-0.0009221862972734139,-0.0012827723176989845,0.0032103172186534294,0.0007807661891997056,0
5.46,-0.0006307668829821652,1.0,-0.003831921624741277,0.0010619275867326994,0.0,-0.00017662959756268573,-0.0006474867952272272,1.249999999440889,0.0,1.0,-0.0008315291664226258,0.39999999999999997,14.715,-0.001872630172842965,-0.0008831479878134286,-0.0012615337659643304,0.003185782760198098,0.0007635795914138247,0
5.47,-0.0006202307600314805,1.0,-0.003928747940724605,0.0010536122950684731,0.0,-0.00016899380164854747,-0.000637373156779695,1.2499999994122764,0.0,1.0,-0.0008445420804048375,0.39999999999999997,14.715,-0.0019199484373045583,-0.0008449690082427373,-0.001240461520062961,0.0031608368852054196,0.0007466455506548739,0
5.48,-0.0006097790912888363,1.0,-0.004021296292823458,0.0010451668742644247,0.0,-0.00016152734614199873,-0.0006273253064014339,1.2499999993842608,0.0,1.0,-0.00085687038471871,0.39999999999999997,14.715,-0.001965176094224318,-0.0008076367307099936,-0.0012195581825776725,0.003135500622793274,0.0007299621775094726,0
5.49,-0.0005994131095846639,1.0,-0.004109662269724763,0.0010365981704172375,0.0,-0.000154227724366904,-0.0006173448940072081,1.2499999993569022,0.0,1.0,-0.0008685301867991857,0.39999999999999997,14.715,-0.002008359857047051,-0.00077113862183452,-0.0011988262191693277,0.0031097945112517128,0.0007135275588258165,0
5.5,-0.0005891339808991714,1.0,-0.00419394003485737,0.0010279128685492457,0.0,-0.00014709244877864584,-0.0006074334964426967,1.2499999993302555,0.0,1.0,-0.0008795373427489066,0.39999999999999997,14.715,-0.0020495457427050718,-0.0007354622438932293,-0.0011782679617983428,0.003083738605647737,0.000697339758931364,0
5.51,-0.0005789428059479538,1.0,-0.004274222337482632,0.0010191174951217567,0.0,-0.0001401190511893322,-0.000597592619118496,1.249999999304369,0.0,1.0,-0.0008899074595153838,0.39999999999999997,14.715,-0.002088779077038085,-0.000700595255946661,-0.0011578856118959076,0.00305735248536527,0.0006813968208247427,0
5.5200000000000005,-0.0005688406217426878,1.0,-0.004350600523907205,0.001010218420526603,0.0,-0.00013330508298108477,-0.0005878236976197387,1.2499999992792856,0.0,1.0,-0.0008996558970837793,0.39999999999999997,14.715,-0.0021261045002727887,-0.0006665254149054239,-0.0011376812434853755,0.0030306552615798087,0.0006656967673422656,0
