variant,refinement_round,refinement_action,candidate_key,refinement_parent_key,parameter_space_distance_from_parent,on_local_refinement_boundary,atc_rat_pit_p,atc_rat_pit_d,atc_ang_pit_p,psc_ne_pos_p,psc_ne_vel_p,moving_mass_assist_gain_m_per_Nm,selection_eligible,corrected_selection_class,worst_settling_time_s,worst_step_overshoot_fraction,worst_overshoot_band_distance,worst_step_target_crossing_count,worst_rise_time_s,worst_final_abs_position_error_m,actuator_effort_index,worst_moving_mass_limiter_duty_percent,robustness_index
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01649699223:atc_ang_pit_p=25.4706848:psc_ne_pos_p=0.6179145773:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01652934705:atc_ang_pit_p=24.8703776:psc_ne_pos_p=0.6128708455:psc_ne_vel_p=0.9901194591:moving_mass_assist_gain_m_per_Nm=0,0.033071819758701,True,0.14,0.0164969922267947,25.4706848,0.6179145772594753,1.0,0.0,True,eligible,9.450000000000156,0.06719196092189761,0.017191960921897606,1,2.4599999999999476,0.004386340656355792,1.8538132781231305,0.0,0.09312929094856892
vane_only,0,eligible_parent_fill_1,vane_only:atc_rat_pit_p=0.06966416016:atc_rat_pit_d=0.02220332236:atc_ang_pit_p=34.6422176:psc_ne_pos_p=0.6360137026:psc_ne_vel_p=0.9507475582:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.06936035156:atc_rat_pit_d=0.02207133059:atc_ang_pit_p=34.57664:psc_ne_pos_p=0.6360058309:psc_ne_vel_p=0.9522915101:moving_mass_assist_gain_m_per_Nm=0,0.006994667546462417,False,0.06966416015625,0.022203322359396434,34.642217599999995,0.6360137026239068,0.950747558226897,0.0,True,eligible,9.465000000000158,0.06860754478139452,0.018607544781394522,1,2.4599999999999476,0.0026566372206411337,1.6369877024254864,0.0,0.0858720879005512
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1354448633:atc_rat_pit_d=0.01562197988:atc_ang_pit_p=25.7048288:psc_ne_pos_p=0.6414370262:psc_ne_vel_p=0.9889128475:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1386655664:atc_rat_pit_d=0.01671408779:atc_ang_pit_p=24.8107616:psc_ne_pos_p=0.6408830904:psc_ne_vel_p=0.986553719:moving_mass_assist_gain_m_per_Nm=0,0.06304894154430321,False,0.13544486328125002,0.015621979881115687,25.7048288,0.6414370262390672,0.9889128474830955,0.0,True,eligible,9.47500000000016,0.0760364679851373,0.0260364679851373,1,2.3799999999999493,0.00493064056711523,1.8578656011012726,0.0,0.09487600431923407
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1385101758:atc_rat_pit_d=0.01654425149:atc_ang_pit_p=25.8257888:psc_ne_pos_p=0.610383965:psc_ne_vel_p=0.9828249437:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1388090039:atc_rat_pit_d=0.01666253224:atc_ang_pit_p=24.9662816:psc_ne_pos_p=0.6139116618:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,0.0482067655428316,False,0.13851017578125,0.01654425148605396,25.8257888,0.6103839650145773,0.98282494365139,0.0,True,eligible,9.505000000000164,0.07020879861438134,0.020208798614381338,1,2.484999999999947,0.005874566323908814,1.8222612634225075,0.0,0.09081402443317946
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01593131321:atc_ang_pit_p=24.9375968:psc_ne_pos_p=0.6257798834:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1387452539:atc_rat_pit_d=0.01676564335:atc_ang_pit_p=24.8211296:psc_ne_pos_p=0.6132259475:psc_ne_vel_p=0.9986048084:moving_mass_assist_gain_m_per_Nm=0,0.04856496841120107,True,0.14,0.01593131321444902,24.9375968,0.6257798833819241,1.0,0.0,True,eligible,9.505000000000164,0.07137132932469559,0.021371329324695584,1,2.4249999999999483,0.004102165411727365,1.8465951885868197,0.0,0.09371538169819674
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1379948633:atc_rat_pit_d=0.01610030087:atc_ang_pit_p=25.3678688:psc_ne_pos_p=0.6197798834:psc_ne_vel_p=0.9719541698:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1389843164:atc_rat_pit_d=0.01679142112:atc_ang_pit_p=24.9922016:psc_ne_pos_p=0.6157973761:psc_ne_vel_p=0.9914132231:moving_mass_assist_gain_m_per_Nm=0,0.05040967467985935,False,0.13799486328125,0.01610030086877001,25.3678688,0.6197798833819241,0.971954169797145,0.0,True,eligible,9.515000000000166,0.0740909356219357,0.02409093562193569,1,2.4549999999999477,0.0046855015198741246,1.791517967980763,0.0,0.09225254006441475
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.138863457:atc_rat_pit_d=0.01617572474:atc_ang_pit_p=25.0205408:psc_ne_pos_p=0.6073635569:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1388169727:atc_rat_pit_d=0.01680001372:atc_ang_pit_p=24.8833376:psc_ne_pos_p=0.6158708455:psc_ne_vel_p=0.9974147258:moving_mass_assist_gain_m_per_Nm=0,0.0332728830299027,True,0.13886345703125,0.016175724737082765,25.0205408,0.6073635568513119,1.0,0.0,True,eligible,9.54500000000017,0.06854292749022073,0.018542927490220726,1,2.494999999999947,0.0005201098705724938,1.808303455740051,0.0,0.09309760272288072
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01706983173:atc_ang_pit_p=25.6780448:psc_ne_pos_p=0.6026329446:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.0167011989:atc_ang_pit_p=24.8496416:psc_ne_pos_p=0.6157116618:psc_ne_vel_p=0.9875950413:moving_mass_assist_gain_m_per_Nm=0,0.055810608013632274,True,0.14,0.017069831732967538,25.678044800000002,0.602632944606414,1.0,0.0,True,eligible,9.550000000000171,0.06514654563426392,0.015146545634263917,1,2.5149999999999464,0.00625273617455413,1.8208137362692738,0.0,0.09194838729968483
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1388156445:atc_rat_pit_d=0.0163714449:atc_ang_pit_p=25.3886048:psc_ne_pos_p=0.6037145773:psc_ne_vel_p=0.993555973:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1390082227:atc_rat_pit_d=0.01687161866:atc_ang_pit_p=24.8055776:psc_ne_pos_p=0.6163851312:psc_ne_vel_p=0.9895740045:moving_mass_assist_gain_m_per_Nm=0,0.04629111466513866,False,0.13881564453125,0.01637144490169182,25.388604800000003,0.6037145772594753,0.9935559729526672,0.0,True,eligible,9.550000000000171,0.06811329848183312,0.018113298481833115,1,2.5049999999999466,0.000717048092360284,1.8163686771103256,0.0,0.09260076620285848
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01549977412:atc_ang_pit_p=24.6058208:psc_ne_pos_p=0.610106414:psc_ne_vel_p=0.9805341848:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1387532227:atc_rat_pit_d=0.01663961866:atc_ang_pit_p=24.9870176:psc_ne_pos_p=0.6151851312:psc_ne_vel_p=0.9990015026:moving_mass_assist_gain_m_per_Nm=0,0.05944817667551552,True,0.14,0.015499774119798816,24.6058208,0.6101064139941692,0.9805341848234411,0.0,True,eligible,9.565000000000174,0.06978345009795661,0.01978345009795661,1,2.479999999999947,0.0015445699855943795,1.8131572380391883,0.0,0.09378453150216473
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1373005859:atc_rat_pit_d=0.01572342021:atc_ang_pit_p=25.1286272:psc_ne_pos_p=0.6121924198:psc_ne_vel_p=0.9835462059:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1390869141:atc_rat_pit_d=0.01670096022:atc_ang_pit_p=24.85664:psc_ne_pos_p=0.6145772595:psc_ne_vel_p=0.9894815928:moving_mass_assist_gain_m_per_Nm=0,0.04320561667226584,False,0.1373005859375,0.015723420210333794,25.128627200000004,0.6121924198250729,0.9835462058602554,0.0,True,eligible,9.575000000000175,0.07001904185591057,0.020019041855910566,1,2.4749999999999472,0.0035147206836204647,1.8069355935184244,0.0,0.09337218393228659
vane_only,1,adaptive_local,vane_only:atc_rat_pit_p=0.1384570508:atc_rat_pit_d=0.01562770828:atc_ang_pit_p=24.7198688:psc_ne_pos_p=0.624751312:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,vane_only:atc_rat_pit_p=0.1388090039:atc_rat_pit_d=0.01666253224:atc_ang_pit_p=24.9662816:psc_ne_pos_p=0.6139116618:psc_ne_vel_p=1:moving_mass_assist_gain_m_per_Nm=0,0.048300327634592036,True,0.13845705078125,0.015627708276177415,24.7198688,0.6247513119533528,1.0,0.0,True,eligible,9.590000000000177,0.06893419991028171,0.01893419991028171,1,2.434999999999948,0.002863283273011219,1.8335801196689123,0.0,0.09445754917667024
