variant,refinement_round,refinement_action,candidate_key,refinement_parent_key,parameter_space_distance_from_parent,on_local_refinement_boundary,atc_rat_pit_p,atc_rat_pit_d,atc_ang_pit_p,psc_ne_pos_p,psc_ne_vel_p,moving_mass_assist_gain_m_per_Nm,selection_eligible,corrected_selection_class,worst_settling_time_s,worst_step_overshoot_fraction,worst_overshoot_band_distance,worst_step_target_crossing_count,worst_rise_time_s,worst_final_abs_position_error_m,actuator_effort_index,worst_moving_mass_limiter_duty_percent,robustness_index
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1398744507:atc_rat_pit_d=0.01661200932:atc_ang_pit_p=28.2638942:psc_ne_pos_p=0.6247748724:psc_ne_vel_p=0.9908064895:moving_mass_assist_gain_m_per_Nm=0.01903600364,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.005315088498578285,False,0.13987445068359378,0.016612009316415186,28.2638942,0.6247748724489798,0.9908064894815928,0.01903600364132909,True,eligible,7.704999999999883,0.06996470240571018,0.019964702405710175,1,2.4499999999999478,0.0005220816166912057,2.60443757472203,12.791666666666668,0.08884327007280189
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.0166470659:atc_ang_pit_p=28.3813442:psc_ne_pos_p=0.624411352:psc_ne_vel_p=0.9901091754:moving_mass_assist_gain_m_per_Nm=0.01862771962,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.003646764356803937,True,0.14,0.016647065900777323,28.3813442,0.6244113520408164,0.9901091754320059,0.01862771961766045,True,eligible,7.704999999999883,0.07023211179784195,0.020232111797841942,1,2.444999999999948,0.0027275238435913174,2.6043942804709177,12.666666666666668,0.08959674209150104
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1399636841:atc_rat_pit_d=0.01675223565:atc_ang_pit_p=28.4269742:psc_ne_pos_p=0.6252085459:psc_ne_vel_p=0.9878106217:moving_mass_assist_gain_m_per_Nm=0.01915434684,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.0052506615562861614,False,0.13996368408203128,0.016752235653863745,28.4269742,0.6252085459183675,0.9878106217129977,0.01915434683659536,True,eligible,7.704999999999883,0.07035575573079855,0.02035575573079855,1,2.4499999999999478,0.00022018409123925053,2.6159024285140884,12.458333333333334,0.08816842843451508
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.13992659:atc_rat_pit_d=0.01664302569:atc_ang_pit_p=28.3196087:psc_ne_pos_p=0.6252839377:psc_ne_vel_p=0.9902248075:moving_mass_assist_gain_m_per_Nm=0.01867721893,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0016198386127568576,False,0.13992658996582033,0.01664302569158665,28.3196087,0.6252839376822159,0.9902248074755822,0.018677218934911248,True,eligible,7.704999999999883,0.07076896191015924,0.020768961910159242,1,2.444999999999948,8.529320411965191e-05,2.595468089216132,12.125,0.08860934319625961
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01665085748:atc_ang_pit_p=28.3337837:psc_ne_pos_p=0.6251759749:psc_ne_vel_p=0.9901085885:moving_mass_assist_gain_m_per_Nm=0.01845259445,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.002334153095498085,True,0.14,0.016650857481710107,28.3337837,0.6251759748542276,0.9901085884673178,0.018452594446973152,True,eligible,7.704999999999883,0.07078479592259823,0.02078479592259823,1,2.444999999999948,0.000934098425923402,2.592089429352286,12.458333333333334,0.08695765564312481
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01663071859:atc_ang_pit_p=28.2865337:psc_ne_pos_p=0.6254884749:psc_ne_vel_p=0.9903926794:moving_mass_assist_gain_m_per_Nm=0.01852951752,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0018362357633032883,True,0.14,0.01663071859282122,28.2865337,0.6254884748542276,0.9903926793764086,0.018529517523896227,True,eligible,7.704999999999883,0.0714906550951453,0.021490655095145292,1,2.444999999999948,0.00015029896183382796,2.5895806293280748,12.208333333333334,0.08774260429067743
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662319759:atc_ang_pit_p=28.3489442:psc_ne_pos_p=0.6254827806:psc_ne_vel_p=0.9907290101:moving_mass_assist_gain_m_per_Nm=0.01848570778,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.004346807009466148,True,0.14,0.01662319758802012,28.3489442,0.625482780612245,0.9907290101427497,0.018485707783340924,True,eligible,7.704999999999883,0.07179774580359388,0.02179774580359388,1,2.444999999999948,0.0001359796995630269,2.6075241370718922,12.208333333333334,0.08773511806436537
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1398370972:atc_rat_pit_d=0.01661350109:atc_ang_pit_p=28.3205942:psc_ne_pos_p=0.625348852:psc_ne_vel_p=0.9878622746:moving_mass_assist_gain_m_per_Nm=0.01885848885,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.004412295326534803,False,0.13983709716796877,0.01661350108596251,28.3205942,0.6253488520408165,0.9878622746055596,0.018858488848429684,True,eligible,7.704999999999883,0.07213137604080821,0.022131376040808212,1,2.439999999999948,0.0017461602994859327,2.595249206064224,12.291666666666666,0.08956196058096311
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01663743156:atc_ang_pit_p=28.2932837:psc_ne_pos_p=0.6256187591:psc_ne_vel_p=0.9899536298:moving_mass_assist_gain_m_per_Nm=0.01848809741,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.001827600128349472,True,0.14,0.016637431555784184,28.2932837,0.6256187591107873,0.9899536297896318,0.018488097405553034,True,eligible,7.704999999999883,0.072329031653388,0.022329031653387996,1,2.439999999999948,0.0010043192098136977,2.5956788404889757,12.083333333333334,0.08716884818630763
moving_mass_assist,4,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1397260742:atc_rat_pit_d=0.01678816244:atc_ang_pit_p=28.3914692:psc_ne_pos_p=0.6253511297:psc_ne_vel_p=0.9880489294:moving_mass_assist_gain_m_per_Nm=0.01945225307,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01674863054:atc_ang_pit_p=28.2254192:psc_ne_pos_p=0.6241202624:psc_ne_vel_p=0.9894646882:moving_mass_assist_gain_m_per_Nm=0.01926882112,0.008471464418959315,False,0.13972607421875002,0.01678816243712849,28.3914692,0.6253511297376094,0.9880489293764088,0.01945225307237142,True,eligible,7.704999999999883,0.07276263658087534,0.022762636580875337,1,2.4499999999999478,0.0010651926035012416,2.614984738762169,12.875,0.08714309056585076
moving_mass_assist,3,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1396575928:atc_rat_pit_d=0.01667586534:atc_ang_pit_p=28.5588152:psc_ne_pos_p=0.6282219388:psc_ne_vel_p=0.989168858:moving_mass_assist_gain_m_per_Nm=0.01824833864,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01674863054:atc_ang_pit_p=28.2254192:psc_ne_pos_p=0.6241202624:psc_ne_vel_p=0.9894646882:moving_mass_assist_gain_m_per_Nm=0.01926882112,0.018797929360327384,False,0.1396575927734375,0.016675865340649295,28.5588152,0.6282219387755102,0.9891688580015027,0.018248338643604922,True,eligible,7.704999999999883,0.07287394302945538,0.022873943029455376,1,2.434999999999948,0.0021714504891693354,2.609982961557244,12.208333333333334,0.08771963879776416
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1399224396:atc_rat_pit_d=0.01658037137:atc_ang_pit_p=28.3304087:psc_ne_pos_p=0.6256410805:psc_ne_vel_p=0.9893983612:moving_mass_assist_gain_m_per_Nm=0.01875732817,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0024424014114853283,False,0.13992243957519532,0.016580371370599,28.330408700000003,0.6256410805393587,0.9893983611945905,0.018757328174783802,True,eligible,7.704999999999883,0.07299465630892144,0.022994656308921432,1,2.439999999999948,0.00011955136386965215,2.600819124307958,12.041666666666668,0.08779431560613814
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1398985748:atc_rat_pit_d=0.01664153392:atc_ang_pit_p=28.2953087:psc_ne_pos_p=0.6251691418:psc_ne_vel_p=0.9897599314:moving_mass_assist_gain_m_per_Nm=0.01878372781,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0015313921977781531,False,0.13989857482910156,0.016641533922039327,28.2953087,0.6251691417638486,0.9897599314425244,0.018783727810650894,True,eligible,7.704999999999883,0.07311245408237199,0.02311245408237199,1,2.444999999999948,8.511011642498012e-05,2.594352205818552,12.083333333333334,0.08776227536889245
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1399981842:atc_rat_pit_d=0.01666167281:atc_ang_pit_p=28.3155587:psc_ne_pos_p=0.624882152:psc_ne_vel_p=0.9890626174:moving_mass_assist_gain_m_per_Nm=0.01851745562,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.00263433246776271,False,0.13999818420410157,0.016661672810928216,28.3155587,0.6248821519679302,0.9890626173929375,0.01851745562130178,True,eligible,7.709999999999884,0.06995658458860565,0.01995658458860565,1,2.4499999999999478,0.0025455726964207503,2.5872415877102766,12.291666666666666,0.08873997255493818
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01669032722:atc_ang_pit_p=28.3300442:psc_ne_pos_p=0.6243220663:psc_ne_vel_p=0.9904707457:moving_mass_assist_gain_m_per_Nm=0.01925493855,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.00414587799962969,True,0.14,0.016690327217649754,28.3300442,0.6243220663265308,0.9904707456799399,0.019254938552571696,True,eligible,7.709999999999884,0.07004263550562362,0.020042635505623616,1,2.4549999999999477,0.0018987579431140045,2.614370611927719,12.333333333333334,0.08775206343870601
moving_mass_assist,3,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01692946616:atc_ang_pit_p=28.0846952:psc_ne_pos_p=0.6218188776:psc_ne_vel_p=0.9940242299:moving_mass_assist_gain_m_per_Nm=0.01770395995,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01674863054:atc_ang_pit_p=28.2254192:psc_ne_pos_p=0.6241202624:psc_ne_vel_p=0.9894646882:moving_mass_assist_gain_m_per_Nm=0.01926882112,0.01697345833580934,True,0.14,0.016929466163694562,28.084695200000002,0.6218188775510205,0.9940242299023291,0.01770395994538007,True,eligible,7.709999999999884,0.07007226420802759,0.020072264208027588,1,2.4499999999999478,0.0019163306271179348,2.540664842108681,12.25,0.08881247898494311
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01660461263:atc_ang_pit_p=28.2716837:psc_ne_pos_p=0.6249044734:psc_ne_vel_p=0.9900569356:moving_mass_assist_gain_m_per_Nm=0.01878668639,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0017253113758286347,True,0.14,0.01660461262574303,28.2716837,0.6249044733965017,0.9900569355747557,0.01878668639053255,True,eligible,7.709999999999884,0.0707933602839701,0.020793360283970094,1,2.444999999999948,0.00015731046472966526,2.5950353381135884,11.958333333333334,0.088472964825562
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1399369659:atc_rat_pit_d=0.01661841149:atc_ang_pit_p=28.2804587:psc_ne_pos_p=0.6256893677:psc_ne_vel_p=0.9894241876:moving_mass_assist_gain_m_per_Nm=0.01860939918,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0018771545549005548,False,0.13993696594238283,0.01661841149405579,28.2804587,0.6256893677113704,0.9894241876408715,0.018609399180700963,True,eligible,7.709999999999884,0.07090176743434795,0.020901767434347948,1,2.439999999999948,1.248762408878612e-05,2.5976764728572075,12.333333333333334,0.0871152733091907
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1399616089:atc_rat_pit_d=0.01663886117:atc_ang_pit_p=28.3772942:psc_ne_pos_p=0.6256167092:psc_ne_vel_p=0.9904965721:moving_mass_assist_gain_m_per_Nm=0.01910700956,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.003654274164133349,False,0.13996160888671877,0.016638861168267037,28.3772942,0.6256167091836736,0.9904965721262209,0.019107009558488854,True,eligible,7.709999999999884,0.07090843522801715,0.02090843522801715,1,2.439999999999948,0.00013180558918990393,2.6217300562115122,12.541666666666668,0.08768345121621879
moving_mass_assist,6,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.1399846954:atc_rat_pit_d=0.01659603495:atc_ang_pit_p=28.3263587:psc_ne_pos_p=0.6252392948:psc_ne_vel_p=0.9897857579:moving_mass_assist_gain_m_per_Nm=0.01863579882,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01662021405:atc_ang_pit_p=28.3003442:psc_ne_pos_p=0.6252531888:psc_ne_vel_p=0.9897992581:moving_mass_assist_gain_m_per_Nm=0.01869872553,0.0013464375688855138,False,0.13998469543457032,0.01659603495084591,28.3263587,0.6252392948250731,0.9897857578888053,0.018635798816568055,True,eligible,7.709999999999884,0.07131883872274303,0.021318838722743025,1,2.444999999999948,0.001109428493923148,2.6031151242965196,12.375,0.08770489729522848
moving_mass_assist,5,additional_refinement,moving_mass_assist:atc_rat_pit_p=0.139930481:atc_rat_pit_d=0.01660007516:atc_ang_pit_p=28.3610942:psc_ne_pos_p=0.6243156888:psc_ne_vel_p=0.9889469853:moving_mass_assist_gain_m_per_Nm=0.0184679563,moving_mass_assist:atc_rat_pit_p=0.14:atc_rat_pit_d=0.01668523034:atc_ang_pit_p=28.3434092:psc_ne_pos_p=0.6251853134:psc_ne_vel_p=0.9893402517:moving_mass_assist_gain_m_per_Nm=0.01887237142,0.004785510421558979,False,0.13993048095703126,0.016600075160036584,28.3610942,0.6243156887755104,0.9889469853493613,0.018467956304050983,True,eligible,7.709999999999884,0.07142331552843961,0.02142331552843961,1,2.4499999999999478,0.0015701976360606995,2.6014968471482223,12.375,0.0881902120651508
